id;card_id;business_id;timestamp;amount;declined;product_ids;user_id;lat;longitude
881E2877-4A46-4D0B-90E7-926CA9995C60;CcS-6004;b-2242;2019-11-01 23:14:21;248.74;0;62, 43;1423;49.28254254617458;-123.12741198525998
A0A635F0-504D-4641-895F-E6467AA740DD;CcS-6014;b-2454;2021-09-17 05:04:57;114.09;0;73;1433;41.75602846198925;12.652249911109124
BD712769-B40C-4B0B-8C79-1820503EDA68;CcS-7120;b-2246;2015-10-26 10:47:11;252.0;0;92, 42;2539;55.023770124316975;-3.689193196242304
22CBFED1-690B-4D1D-97D4-B38D65399C7C;CcS-9099;b-2438;2022-08-15 08:34:55;238.26;0;51, 30, 8, 36;4518;50.91878767223295;10.015163023717282
7FBB7602-D171-4CCE-8088-71B980E7D803;CcS-8967;b-2478;2015-08-11 14:05:07;587.48;0;91, 12, 64, 77;4386;39.47171356721493;-0.3706524178485987
F196DA71-F94E-45DB-ACE9-C7C1BE9005F2;CcS-6889;b-2422;2017-08-17 15:07:52;300.55;0;23, 58;2308;43.26295568206664;-79.87577256327057
DEF18F8E-7D85-4FA8-87B9-AB0F6F2970E7;CcS-7810;b-2238;2023-04-11 19:04:24;312.84;0;81, 34, 92;3229;46.80817859817269;-71.20213362754235
E4F9EA06-DBCE-4AED-8599-4F0F5AC1F02A;CcS-9563;b-2618;2017-11-16 04:01:39;114.77;0;59;4982;38.7152925856571;-9.139812664678256
E30F19E0-F3F9-43D1-9D18-E555217B525B;CcS-9037;b-2354;2019-12-20 03:33:09;171.43;0;81, 50, 52;4456;55.07982775270289;-3.4609224415417064
1F62A1DC-75FA-415F-BCB6-B8DB5FBF22B3;CcS-7114;b-2330;2019-04-22 19:37:46;421.83;0;9, 32, 88;2533;55.78408166430694;-3.921804079394848
548713F4-4E09-4F7E-84E7-71B6B04EA658;CcS-5971;b-2542;2024-07-25 15:41:42;26.51;0;83;1390;51.2202048160332;10.430208897149996
68D832A0-28CF-4B69-9372-F9EECC513D69;CcS-9493;b-2318;2024-12-07 09:44:22;442.77;0;93, 4, 32;4912;51.8077973000304;5.055347106033673
A561B66C-AB4C-4A0A-8EF5-821C990B68AA;CcS-8799;b-2338;2017-10-11 22:23:38;340.72;0;23, 57;4218;51.0379188323734;-114.06927923226384
FAC55BE1-BC8F-476B-B66F-E35A4747D937;CcS-6170;b-2430;2015-10-06 06:00:44;353.57;0;89, 54, 81, 99;1589;51.42544030014605;10.552302598708597
283B1AA6-1900-4D6C-8A53-E7F8CA9C0806;CcS-7321;b-2350;2017-08-07 22:32:43;373.63;0;68, 97, 41;2740;46.61237587297755;2.1552008043334125
D5256D1E-6C51-458B-9B23-C0F4BEB4CEA1;CcS-4870;b-2306;2019-11-23 22:47:11;536.01;0;81, 86, 16, 22;289;51.41838298558925;10.55372963860368
3586AB73-047E-43E3-8048-A86BA2E5099D;CcS-5649;b-2514;2015-04-02 00:57:50;181.6;0;12;1068;40.70761451544083;-74.00145690272261
10DE7631-741D-40B7-97F8-C459E1DC716B;CcS-8205;b-2478;2024-02-14 22:09:11;161.11;0;1;3624;40.73037013867496;-3.8678271543909992
14E07CFD-3756-440B-B57A-A570464A9E75;CcS-6032;b-2454;2019-01-14 00:41:27;325.82;0;76, 3, 69, 8;1451;52.61822333404155;5.1175317695399976
811CE38A-23FD-4207-AD9E-CCF7F0DA839B;CcS-4862;b-2522;2024-01-05 01:22:49;259.85;0;29, 45;281;52.07231242129111;4.291846581344847
3A977FEC-9E9B-408B-945B-70949345054E;CcS-5681;b-2306;2020-06-12 13:46:58;451.39;0;4, 10, 39, 7;1100;39.853151556851046;-8.253903019167243
F0329A92-A563-41FB-8C5A-EC99FB9AA084;CcU-3533;b-2610;2023-06-20 17:52:02;289.28;0;65, 68;190;55.55235500461454;-3.453180079120375
823C4622-C205-4799-B79F-A8CA32BB34A1;CcS-5099;b-2318;2017-12-13 18:02:53;84.53;0;26, 52;518;38.72451609890558;-9.134509970963968
576F3AA4-6499-436C-BCA8-E61A5A538A29;CcS-6491;b-2502;2020-09-20 14:08:05;137.0;0;52, 44;1910;50.80432438155616;10.490778045268474
B2AF3A71-8673-4E7A-828D-460FF91569C9;CcS-7628;b-2378;2023-10-11 05:28:19;63.33;0;7;3047;41.37817366378393;2.1822963536672177
46DD4160-758D-4EB9-B1F2-5EE92F8CF7B9;CcS-9031;b-2326;2020-04-29 16:17:42;356.43;0;79, 33, 55, 45;4450;55.10497309751383;-3.660138768939869
08474384-48C8-4436-891A-99573FC7E39E;CcU-3008;b-2398;2024-12-02 19:54:43;566.4;0;48, 34, 5, 87, 18;265;49.902766756901336;-97.14605290236987
D2AB9BD6-4D2B-4D1E-B892-24B97FB22382;CcS-5901;b-2458;2022-07-16 12:17:31;244.28;0;74, 4, 80;1320;39.2587563176694;-7.92229503135727
CE1C6CB8-6751-4B6F-9457-3B8281C748C7;CcU-3715;b-2354;2017-08-10 15:08:51;394.82;0;58, 33, 4, 97;164;55.67164463452112;-3.4220324636142863
0B0A4B18-9EC7-47D5-B6C9-85D8F40B57C7;CcS-6414;b-2466;2016-08-18 23:46:13;307.38;0;83, 92, 95, 44;1833;59.61499160910012;16.548677654575684
9C4576CF-EE8B-448E-B2C0-F41706469680;CcS-5819;b-2614;2023-04-04 01:25:06;337.58;0;96, 78, 53;1238;41.72959075515009;12.80134218662952
6EBCA1F4-CB03-4D45-8961-BC2837EB3436;CcS-6057;b-2466;2024-07-27 16:30:40;338.51;0;49, 87, 62;1476;40.42641646368265;-3.70169204106893
9D43CBD4-9C8E-4CFC-9D62-FCE5C531B8F6;CcS-6259;b-2438;2023-09-27 19:47:31;12.45;0;82;1678;55.37257065587099;-3.885175158680755
CB24BC4E-1E5E-4E9F-AA76-7DAC11E2ADD0;CcS-9219;b-2546;2017-03-21 14:33:05;110.17;0;37, 42;4638;59.32208047595817;18.06048100072932
AACD5C90-C86B-44BB-8969-7C8809355D8B;CcS-6204;b-2238;2022-08-25 13:39:58;79.53;0;30;1623;49.88887021400242;-97.13146701376331
6BEF5BCA-A2B9-4978-8AFA-09F52AEED4B7;CcS-9077;b-2574;2022-04-28 08:52:13;334.43;0;74, 53, 98;4496;50.9533692573947;10.945110198988807
4103D5B6-FAC9-4AE7-B4E9-6738411D949C;CcS-8238;b-2618;2018-08-15 18:08:16;290.03;0;31, 43, 36, 24;3657;39.4656022051604;-0.37678469374088
C35BD880-C697-4AE5-B385-6ECDF43CD142;CcS-8653;b-2402;2015-05-19 11:38:55;258.49;0;63, 24, 96;4072;59.89718752145956;18.61104029860315
B979C9E2-086C-424F-938F-98801C68A60C;CcS-9529;b-2378;2015-07-18 11:46:12;6.9;0;95;4948;40.8064718641428;-4.123622783568341
154ECF61-7941-4F2D-9588-9D5089AC7434;CcS-7893;b-2510;2020-09-09 12:59:07;225.94;0;26, 27;3312;55.50901327381477;-3.865889203392864
BAA730DE-F363-485F-B0D5-209B9A6EF03A;CcS-8037;b-2354;2016-03-15 14:10:23;229.48;0;82, 37, 16, 75;3456;60.24762376049678;19.024775156262127
B53F4793-4189-454E-8F3F-570252DD8EF2;CcS-7186;b-2446;2022-10-22 18:59:58;223.93;0;9, 14;2605;34.04489991221832;-118.23419617637632
8F3158D4-D3BB-4B6D-A2E1-8C6FD57257E2;CcS-8114;b-2550;2016-07-31 21:01:47;171.13;0;3;3533;51.4364875191656;5.468584495220391
929D50CE-1645-4CB9-A8A9-4C187C7162FA;CcS-7029;b-2302;2020-12-03 19:08:38;181.6;0;12;2448;39.82199051256079;-8.033518002550911
478BC45B-D906-42E7-8F07-DCED35AEB7A1;CcS-7830;b-2306;2018-10-26 02:38:15;369.73;0;73, 53, 80, 71;3249;59.62355711494241;16.556763256839613
EA4C395E-F374-4665-93AB-FA2BA62DE2D3;CcS-7844;b-2614;2020-10-30 19:18:55;350.29;0;81, 2, 6, 63;3263;51.29447456029069;10.836308919336815
42330E1B-EF1B-4582-A59A-64C41B7A2E0E;CcS-8696;b-2450;2022-07-28 16:29:14;102.55;0;96, 81, 82, 49;4115;40.42087296021271;-3.695029875462605
F972D944-23A7-44E6-A2DD-60A126AA6DA9;CcS-6898;b-2366;2017-01-12 02:03:04;490.22;0;92, 85, 88, 20;2317;50.70964491550298;10.347376684907562
07CDB8DA-BD9B-4CB5-ADD0-C50A02543929;CcS-9188;b-2610;2016-01-06 21:53:44;481.45;0;39, 47, 52, 3;4607;60.27351419491273;18.92064395769877
5C0CB429-810C-406F-B661-9DEEC9955F75;CcS-5151;b-2374;2016-05-27 14:50:01;174.06;0;60, 75, 36;570;41.92451745068967;12.34173699094417
E105B047-0745-41B6-AA1E-42833EEC7FF1;CcS-5775;b-2350;2022-11-08 00:50:19;57.14;0;49, 55;1194;51.22817696471244;10.192352072876869
96FFF15C-1096-4A7A-8F51-28AEE0E963D2;CcS-8693;b-2318;2019-01-29 15:59:54;32.37;0;8;4112;51.65954508926219;19.198029470610525
99D3DE5C-045D-4418-91A2-E6A010405B5E;CcS-5787;b-2342;2015-09-14 04:23:58;89.3;0;60, 96;1206;55.066113596942216;-3.075410715761462
3AA7B6B5-3EF9-4CB1-8F4C-5F50A47EE6E4;CcS-6761;b-2454;2016-02-16 21:14:20;91.89;0;17;2180;39.18580103370924;-7.9026512365663395
4E717463-4A50-49C6-8DDD-549AE354CC39;CcS-9204;b-2510;2022-01-07 04:35:07;139.02;0;9, 85;4623;51.69262770747151;19.243561257587395
42F548B2-067F-4009-BC72-1D1580F26884;CcS-5153;b-2306;2023-12-18 21:11:44;388.71;0;8, 3, 32, 70;572;42.16682216104165;12.873387005579216
8212AD03-D7F1-4AA7-8FDF-9AAD21A6C03B;CcS-5801;b-2246;2024-07-31 11:59:22;292.48;0;75, 65, 1;1220;55.23783406443113;-3.4710169980405894
6C56A9BF-698F-4D83-A599-C2C30EFDAEF9;CcS-8984;b-2250;2021-04-29 08:56:54;105.48;0;44;4403;42.23644428210319;12.239654467685924
F097B3BA-497F-4A24-879B-7373C3C17824;CcS-6531;b-2222;2021-04-14 05:21:22;38.33;0;98;1950;51.60327640820127;10.680444831355208
26827F88-3CB6-4E64-8061-CA74CB90DF20;CcS-7899;b-2318;2018-11-08 12:50:43;273.32;0;42, 84, 21;3318;55.4147822162125;-3.909202835993379
3BC2C92D-B080-4048-B25D-1E7AACDDBBE8;CcS-6484;b-2290;2021-09-02 12:24:38;405.68;0;99, 39, 69;1903;32.71041598126057;-117.15730859197578
3BADF0D3-5331-49BA-8324-7BA320DD0B4E;CcS-7422;b-2614;2024-06-08 00:23:10;352.94;0;26, 79, 56;2841;55.83109467915736;-3.209491924744539
7089FD93-6747-4684-886F-0676F447BFE8;CcS-7274;b-2238;2024-01-27 01:39:06;214.28;0;98, 41, 70, 61;2693;32.77282360357359;-96.78951844608
E231A585-3004-4423-A1BD-E35F9A5D065C;CcS-7172;b-2430;2017-04-05 18:14:19;151.78;0;99;2591;40.17908929853196;-4.112609747840733
AB16BD1D-B2D4-4D70-89C0-B0887D2A559E;CcU-3400;b-2338;2020-03-14 19:02:18;227.59;0;75, 36, 65;209;53.538073559342095;-113.48676627865063
3254753A-7E06-4CBA-A866-DD5DB53D872D;CcS-6364;b-2430;2017-10-29 06:18:03;355.26;0;32, 81, 1;1783;55.77303206623054;-3.738688332538728
342445F4-1BAC-476B-92D1-DA3C75A3F8BA;CcS-6025;b-2518;2020-03-07 23:48:46;336.36;0;76, 43, 81, 64;1444;55.032590131552034;-3.0099975626455904
F292F6E4-BEE8-4037-A304-DC844BF30E43;CcS-8146;b-2234;2023-06-01 20:11:16;267.82;0;1, 98, 60;3565;51.961233135763;19.34159893756714
5FB79CA6-8C4E-466F-B263-8DA08CB76856;CcU-3176;b-2410;2022-08-20 17:38:42;368.73;0;84, 99, 50;241;45.49913047893027;-73.57378343686149
44DD627F-F77E-4705-A7B5-896DBB421E54;CcS-7743;b-2482;2022-07-23 22:30:36;156.02;0;87, 91;3162;41.15867986483589;-8.634722688905441
2B7A7394-49F2-4E34-A051-D6938166E358;CcS-5201;b-2514;2018-01-28 00:02:23;270.67;0;79, 53;620;43.44735928804131;-80.48696033197726
D777059B-C494-4FF4-89DB-A7A6E3338BF4;CcS-5808;b-2302;2021-04-18 16:21:57;252.28;0;41, 54, 98, 43;1227;60.00673434353904;18.574086577854427
F622DC79-2937-407F-B7EF-6F5F2DE5928E;CcS-5057;b-2250;2024-05-25 10:03:29;365.96;1;60, 54, 38, 63, 100;476;48.8551552680856;2.358988891382096
152A8C41-2C66-48C8-BE8D-7C856B4BB65E;CcS-6782;b-2454;2024-06-03 16:13:08;413.08;0;50, 72, 28;2201;51.94950084393589;5.158908902998911
B1DDB6D4-0843-4247-A6F9-4BF939CED9F1;CcS-8555;b-2530;2016-08-22 21:21:04;157.65;0;55, 90, 73;3974;33.44647395427407;-112.07399641934089
97D59813-6E98-4920-852C-7AABAAB75CDC;CcS-7259;b-2374;2017-03-11 06:55:45;304.82;0;4, 95, 41, 31;2678;40.40922061887268;-3.703615320608826
A2FC0D7E-1A43-4B56-B3EE-EA744C7847D9;CcS-7950;b-2534;2015-05-27 10:09:15;579.44;0;71, 74, 62, 34;3369;49.89029536630177;-97.14332250035426
B1C7E700-1C93-45FD-8B18-3A0B28889B29;CcS-8837;b-2614;2023-02-13 04:01:53;174.53;0;59, 91;4256;55.70356525607676;-3.7367425003992216
7EDD375E-B309-4A75-93C9-CDDF6BA5A6BB;CcS-6334;b-2326;2023-08-27 15:34:58;56.63;0;70, 11;1753;51.69033521766276;5.351103316341171
101FF635-6141-4086-829E-2F062DA4B8AC;CcS-7296;b-2406;2019-02-10 17:12:04;426.51;0;64, 3, 91;2715;51.56085601308188;10.425826244456877
D6C7DA6E-2DB6-47B4-B332-2FCEF46B146E;CcS-7022;b-2318;2022-12-27 20:17:30;157.31;0;82, 11, 38, 90;2441;54.890461978414734;-3.01719084360981
762192BC-0CD4-45F5-A5A3-EBBCC1240C2E;CcS-7940;b-2526;2023-08-20 11:59:23;526.26;0;77, 80, 68, 15;3359;43.44921832131978;-80.48275748638471
4E64833A-E5CC-414B-AB1A-B27AA03BB652;CcS-7057;b-2414;2022-03-29 18:39:39;231.63;0;6, 66, 84;2476;52.27923443339152;18.87044040800553
28F6707E-82F1-4D72-A600-33B26F9EE93D;CcS-7958;b-2614;2022-02-02 09:13:40;336.33;0;40, 3, 17;3377;52.104528903724834;5.0080108779969885
F74B72D9-650C-4054-A74C-1CF3D5B99C5A;CcS-5404;b-2322;2017-07-21 00:49:56;369.6;0;97, 79, 20, 30;823;51.38930560831091;10.568997523860068
BFA1D245-4CF1-4273-945B-C8C4BBDE1D9F;CcS-8507;b-2374;2018-12-09 10:16:28;246.66;0;32, 60;3926;60.14890488737933;18.407990719267666
3E27CF59-10B7-4623-9B1E-0398873B50E3;CcS-5911;b-2326;2020-07-05 22:47:32;222.97;0;68, 90, 81;1330;51.76333889005684;18.66310574256857
C797B4A0-7C5F-4B2D-A8A1-1FD8A0767252;CcS-8930;b-2350;2023-06-06 10:57:10;523.77;0;67, 34, 13, 91;4349;51.40929833095617;10.041537505641172
1634FB06-8542-4AC6-865E-C892B84B60E0;CcS-7896;b-2426;2023-05-20 04:39:13;110.16;0;61, 47;3315;49.89513895974902;-97.14601040954116
91FBDDC4-A171-41DE-A4EA-4C4A7C7A7E13;CcS-5094;b-2386;2019-06-27 07:27:42;71.95;0;52, 100;513;29.7520089005017;-95.37255740999493
6F7CD539-22B0-46C5-842A-07539F950511;CcS-9249;b-2318;2019-05-11 06:52:23;121.39;0;60, 26;4668;55.25356221205192;-3.249299140221813
8F02C15E-41DF-4C3F-9719-E284FF67F2D1;CcS-4947;b-2326;2023-09-16 23:54:26;228.78;0;90, 25, 52;366;51.777205926148746;5.692164801820171
D2A9E68B-3DA5-4564-9BDE-455AE0736A3E;CcS-5669;b-2406;2022-04-24 05:08:32;151.97;0;2, 80, 8, 87;1088;51.20387088249591;10.12993670464624
3EC8BEA9-A9D9-40AC-864C-B643C353D1F4;CcS-5028;b-2614;2018-06-25 23:07:42;178.85;0;78;447;60.01210622634532;18.317430288283084
BE2EBF10-09C3-4EF9-B6FE-B3EEF74301AB;CcS-8562;b-2454;2018-10-24 19:00:17;380.15;0;57, 7, 6, 75;3981;41.38940296185209;2.165065074940668
982707C4-E07D-4ECC-BEE5-B322DA04DD98;CcS-7205;b-2414;2016-10-10 15:59:15;228.23;0;90, 95, 12;2624;42.09508570127511;12.443717903179792
A5DB49E6-9684-4541-80AF-18BFBB4CF31A;CcS-6272;b-2398;2016-11-27 07:16:19;436.8;0;73, 1, 72;1691;49.90460408554295;-97.13085625890102
9E6AF0E1-0AA6-4C5C-8250-74E65A14BEBA;CcS-8243;b-2618;2023-08-13 18:30:24;187.37;0;7, 50;3662;55.25316385877528;-2.981886316250668
94420FCE-DBB9-463C-8A2D-3F512A856191;CcS-8305;b-2242;2016-10-15 19:10:44;20.92;0;96;3724;49.90067691601216;-97.13768219953737
A45334E0-FBDA-47C2-8101-7D53EC2F8647;CcS-5265;b-2610;2021-10-24 13:49:44;178.85;0;78;684;51.133310089993536;10.261751997208435
F0F4DF5A-EFD2-4E05-AD44-AFB73712A3A4;CcS-8988;b-2586;2022-01-23 21:44:37;210.1;0;1, 24;4407;51.44834818086881;5.4713444260260085
02CCBBBA-44D4-48EC-89F5-6F39AB8CD03B;CcS-8281;b-2306;2019-11-18 23:12:20;521.38;0;12, 57, 41, 61;3700;46.70101359099048;1.4891458661124095
DFE92F94-830B-4019-908C-55E08DB6CB14;CcS-6337;b-2466;2016-07-25 03:28:44;158.29;0;74;1756;52.06742928505432;4.30902164664015
B645AC18-9A15-4321-AEBC-E2C70DE5073B;CcU-4772;b-2338;2016-06-24 12:49:46;179.06;0;25, 48;13;40.71712034752396;-74.00112725435514
1FEA9098-A3B2-4849-B597-65E8B89382FA;CcS-7480;b-2374;2023-07-02 06:14:49;172.32;0;55, 92;2899;45.767759231378;4.836621002397049
BBB4AF96-F86E-4732-BB6B-35DAF0B3F290;CcS-7754;b-2302;2018-02-16 19:48:28;346.47;0;25, 62;3173;55.83030619103142;-3.305831184797802
E68CB2FD-D733-4809-A985-8AFD2715221E;CcS-4998;b-2222;2022-03-28 00:50:18;589.15;0;65, 68, 33, 89;417;38.901870944665575;-8.142939498518533
3614BB1E-B24E-41B4-81BB-C60A905B07E2;CcS-4897;b-2378;2020-03-29 12:00:10;400.25;0;63, 59, 21;316;51.932357973873415;4.829566319623978
A06F60D3-E0E7-40D2-B94E-E17DB417E63D;CcS-8145;b-2406;2016-09-11 09:56:13;124.04;0;50;3564;52.4976463815529;5.122911869988239
4FFDB8F6-7FB0-46BE-A4A9-C87BE662FCF2;CcS-5712;b-2574;2023-01-03 19:57:24;379.84;0;18, 93, 98;1131;59.96167939328103;18.536914062580703
C1A33455-2223-48EF-A602-CF4441A2E788;CcS-7262;b-2450;2022-04-26 10:21:01;189.21;0;86;2681;39.47747497130701;-0.3730976166939769
01285FF8-8F48-49A6-AB1F-18C47FFDA3A3;CcU-4324;b-2590;2019-01-30 03:24:50;150.96;0;94, 21, 66;77;29.430401928512246;-98.48934157530842
EC320792-5729-4141-9B7B-F583B5E8034B;CcS-6643;b-2434;2020-09-08 08:39:48;395.21;0;29, 69, 57;2062;51.514718016628855;19.4378265339396
F5E7273D-45A6-40EE-8692-982D7E26E556;CcS-6926;b-2342;2020-10-14 19:45:30;250.85;0;81, 39, 98;2345;46.40830538602987;1.8356727801623036
FD579191-706D-46AC-B11C-BDFEDBDE11CF;CcS-6013;b-2358;2023-05-09 02:57:10;192.6;0;93;1432;41.1657218355703;-8.62961297448261
7465AF91-0C92-44A2-BEB1-E5675150D0A4;CcS-6251;b-2618;2016-09-15 02:46:06;184.23;0;55, 66, 32;1670;46.44592558450263;1.6429034847641852
56775C29-A0D5-4AF8-8911-82A0F01B1F9E;CcS-6992;b-2578;2023-09-28 01:19:16;202.96;0;38, 14;2411;43.25196158651551;-79.86760584337979
5ADF8EDC-C835-401E-8A25-0FBAD6727AE7;CcS-7507;b-2394;2022-05-21 07:19:49;231.07;0;74, 82, 19;2926;29.41559990903005;-98.49029417592496
3262312E-E600-4E57-9073-F43239EAE0EC;CcU-3666;b-2482;2021-03-03 09:07:02;180.91;0;16;171;55.37679228832555;-3.87731886260545
772BFE49-8D18-4C4F-BB21-54F99121F96E;CcS-5025;b-2262;2018-07-16 21:54:06;60.33;0;19;444;51.58092022469474;10.390099898892936
E3115E86-6BF1-4B7C-928D-3E610D05C781;CcS-7473;b-2482;2022-03-18 12:50:40;264.77;0;87, 10, 24;2892;51.44024182756326;5.466850894384695
522B840F-3D18-4FF6-B153-06B7028DE11C;CcS-9348;b-2442;2020-09-21 06:05:38;141.01;0;41;4767;52.270656967940745;4.826109829387737
3A30100C-23C8-48C9-B70A-3D4BF5782AA0;CcS-7817;b-2614;2016-09-01 13:06:44;380.36;0;64, 16, 55;3236;59.609820333117405;16.544818882389624
53A89D1A-D5D6-4A76-9B7C-4D2B6385F880;CcS-9001;b-2438;2018-05-22 19:10:32;96.22;0;36;4420;60.4984591194161;18.794461322286107
A08130C5-1D23-4CD7-B60D-89A0126B13ED;CcS-9554;b-2222;2015-04-30 18:59:13;178.28;0;32;4973;41.38727536815336;12.158707856710992
AB5FD82F-9ECE-48D7-A188-05543605F4B4;CcS-4920;b-2374;2016-12-11 03:42:23;189.21;0;86;339;51.77487529321313;19.308073275084453
A070C7AE-688A-40AD-9D59-59D268A79D1A;CcS-7186;b-2562;2021-11-14 12:43:40;258.55;0;1, 76, 8;2605;34.04387177654487;-118.24858691724592
28D8A165-B05A-4792-B91F-C71DC49221E0;CcS-9253;b-2330;2016-11-07 19:15:09;280.49;0;33, 60, 31;4672;59.330011487892286;18.066401093593043
D561054C-5C1A-4660-A072-0405230DE7A5;CcS-8026;b-2318;2017-09-20 10:14:45;26.51;0;83;3445;51.80124976150321;5.628065134451524
84DC7AFD-0F0F-40F9-8590-71B4202A944A;CcS-8981;b-2258;2018-05-08 13:34:25;59.8;0;43;4400;49.27956361981048;-123.12521080744789
79B454E1-F5A8-4B1F-87D2-B744F8CDE23C;CcS-6142;b-2570;2024-07-29 10:29:03;197.27;0;83, 57;1561;33.44878674903232;-112.06877674578789
18BEF236-7856-4EF6-8303-5F3331914930;CcS-7275;b-2466;2016-10-23 13:24:07;62.62;0;85;2694;52.12137785311382;18.960444167042805
7D88A181-655D-4504-B376-C5067F307284;CcS-9480;b-2498;2024-09-25 16:13:55;344.31;0;38, 74, 58;4899;32.71699214635758;-117.1690407759644
F5ABA3B1-8DF2-4646-9A65-CDDD7DF23144;CcS-6027;b-2474;2021-02-13 16:09:47;481.77;0;27, 29, 55, 53;1446;39.94520968277291;-75.15933339743195
AE564289-DF46-4F24-8DA1-E3598D66587C;CcS-7725;b-2270;2016-02-04 18:17:04;91.96;0;20;3144;43.65904107302018;-79.34816149115771
3B79C1D1-A49C-4076-B482-B0DF59F5D35D;CcS-5748;b-2310;2016-07-13 21:45:09;230.18;0;69, 27;1167;60.321841398256026;18.782710037745844
9EF302E3-4292-4AC0-870A-9DC2DF973D8C;CcS-5325;b-2282;2015-03-24 21:48:53;241.91;0;100, 99, 11;744;43.64340924589715;-79.34056058449956
D9328D7C-E8BD-4341-B802-1C4E1CF22295;CcS-5419;b-2374;2020-02-09 05:37:52;167.37;0;68;838;55.2293432946348;-3.4310663181309584
CFC251B9-30F0-4527-B3CA-F99C270CE210;CcS-7973;b-2234;2023-03-17 01:35:48;203.45;0;90, 72, 66;3392;40.10778361267855;-3.643454795716925
E67899BC-55BF-4794-B8AD-720F4B2F924E;CcS-8923;b-2602;2019-04-07 15:41:59;159.25;0;10, 90;4342;39.77530091875732;-7.884329347011769
603B52A4-5632-468C-9F15-6970296EC777;CcS-7973;b-2246;2021-11-24 14:39:58;121.91;0;65;3392;39.96747628774032;-3.849437330854392
339E35BE-6820-4576-9746-15F5E421359D;CcS-7755;b-2466;2018-10-06 22:50:32;161.11;0;1;3174;48.86423586099073;2.343720391816227
269B7334-E047-4EDC-9993-3DF186124AE9;CcS-6080;b-2250;2015-02-05 10:05:57;308.31;0;74, 22;1499;45.75882128058064;4.843138778982895
DE990E13-B0C8-408B-BF9E-BE567F31DF67;CcS-8948;b-2478;2016-03-31 04:46:31;246.28;0;87, 22;4367;39.658262873248965;-8.718711724286486
687B9F2E-852C-4B7A-B2EE-0CF1A7E40731;CcU-3785;b-2250;2021-08-04 02:15:31;197.79;0;3, 37;154;55.02982835879366;-2.967534573571869
E3EE5AAE-4A10-4773-BE45-B0899D04043B;CcS-8080;b-2466;2020-06-16 20:51:34;152.47;0;81, 6;3499;52.53765908331147;5.070385524316586
6D6D2106-C233-4482-9169-DE1F7FD1AFB5;CcS-6177;b-2358;2022-04-04 17:02:53;260.13;0;46, 11, 17, 91;1596;55.671623095322815;-3.229964902726481
EE91C984-3D2D-4A76-ADA6-66B585A332E9;CcS-9173;b-2542;2022-10-17 09:48:22;406.29;0;84, 72, 99;4592;38.71547600808997;-9.142098335078275
4C8108DF-D0A6-427D-A8E1-D76033E92F05;CcS-5778;b-2554;2020-12-16 09:02:13;257.91;0;2, 45, 87, 91;1197;50.97378628838427;10.775638746478878
17AC5897-F0CD-4BF0-8A2E-369A593EF412;CcS-6905;b-2242;2024-03-28 13:59:37;558.76;0;67, 29, 64;2324;29.763227706006123;-95.37113333289886
EE7EB734-80F0-45AE-BE2C-9EF74E9F763C;CcS-4930;b-2222;2020-09-18 18:41:51;653.67;0;92, 98, 12, 53, 28;349;60.58797228493477;18.283283519587734
4E0401D6-4DD3-49C1-823C-092EEC3AAD81;CcU-3631;b-2250;2020-07-27 20:08:08;367.92;0;83, 33, 41, 40;176;55.13428133727229;-3.4378645818355142
81837992-A283-4DEE-A670-BAC90E6A1A24;CcS-6937;b-2558;2023-11-11 09:42:47;71.89;0;4;2356;40.523529709348345;-3.83329519997824
7C2DFAE0-AE76-4814-B968-3AC5ABD60E7C;CcS-7178;b-2478;2024-02-14 09:49:45;393.36;0;25, 49, 96, 72;2597;39.226661471475175;-8.445648721222764
6F9735ED-EAE1-4B91-A477-7F3681B442AC;CcS-4958;b-2302;2021-05-26 00:54:35;243.4;0;8, 59, 87;377;42.26222465828079;12.338741935818724
716A27A4-AB22-4A14-A9F4-378C9E193F90;CcS-4999;b-2442;2015-11-08 11:39:10;296.72;0;71, 10, 94, 48;418;39.2781691088684;-8.280571135796102
2556C1D7-0981-4E6A-AFCA-8C3D1C3A2286;CcS-5614;b-2546;2018-11-20 01:30:19;557.08;0;86, 39, 5;1033;52.01855967463953;18.68003484398545
B5E71CA9-D066-420A-B642-DA915AAE0927;CcS-4865;b-2342;2022-02-22 13:39:53;315.4;0;44, 69, 91, 84;284;52.26652157891812;19.54061247085731
DE29B3F6-3143-4AF4-ACDD-E81C06377F74;CcS-5645;b-2350;2023-11-25 11:14:08;209.29;0;13, 69, 82;1064;50.943941533727816;10.707800397256705
4099F06B-C325-4EB0-AB67-93992D1D1E3E;CcU-4548;b-2278;2017-02-22 20:33:55;488.87;0;1, 78, 18;45;33.45166498681746;-112.06795245796104
9532660E-9BB7-4FF3-879A-4D237514242D;CcS-5583;b-2618;2018-05-30 20:01:00;424.99;0;51, 5, 64, 61;1002;50.96005362272268;10.89284002334523
928ED740-C604-420A-B002-5D112A80E00F;CcS-4910;b-2434;2021-10-16 17:10:27;199.11;0;44, 30, 80;329;52.07686002360808;4.300331467194028
C9B702CE-6B79-4F2E-A7E5-7ACC2A544A54;CcS-6193;b-2262;2019-10-22 06:07:32;177.14;0;11, 28;1612;39.65865039975149;-8.235566277922542
